image_3793,15:39:52:3 ,-0.02
image_3794,15:39:52:4 ,0.08
image_3795,15:39:52:5 ,0.07
image_3796,15:39:52:6 ,0.04
image_3797,15:39:52:7 ,0.04
image_3798,15:39:52:8 ,0.07
image_3799,15:39:52:9 ,0.05
image_3800,15:39:53:0 ,-0.01
image_3801,15:39:53:1 ,-0.05
image_3802,15:39:53:2 ,-0.02
image_3803,15:39:53:3 ,-0.01
image_3804,15:39:53:4 ,0.05
image_3805,15:39:53:5 ,0.06
image_3806,15:39:53:6 ,-0.01
image_3807,15:39:53:7 ,0.03
image_3808,15:39:53:8 ,0.03
image_3809,15:39:53:9 ,0.02
image_3810,15:39:54:0 ,-0.04
image_3811,15:39:54:1 ,-0.08
image_3812,15:39:54:2 ,-0.04
image_3813,15:39:54:3 ,0
image_3814,15:39:54:4 ,0.04
image_3815,15:39:54:5 ,0.03
image_3816,15:39:54:6 ,0.03
image_3817,15:39:54:7 ,0.04
image_3818,15:39:54:8 ,0.01
image_3819,15:39:54:9 ,0.01
image_3820,15:39:55:0 ,-0.08
image_3821,15:39:55:1 ,-0.07
image_3822,15:39:55:2 ,-0.08
image_3823,15:39:55:3 ,0.01
image_3824,15:39:55:4 ,0.09
image_3825,15:39:55:5 ,0.03
image_3826,15:39:55:6 ,0.02
image_3827,15:39:55:7 ,0.05
image_3828,15:39:55:8 ,0.07
image_3829,15:39:55:9 ,0.05
image_3830,15:39:56:0 ,-0.04
image_3831,15:39:56:1 ,-0.08
image_3832,15:39:56:2 ,-0.04
image_3833,15:39:56:3 ,0.04
image_3834,15:39:56:4 ,0.04
image_3835,15:39:56:5 ,0.01
image_3836,15:39:56:6 ,0.03
image_3837,15:39:56:7 ,-0.01
image_3838,15:39:56:8 ,0.03
image_3839,15:39:56:9 ,-0.07
image_3840,15:39:57:0 ,-0.08
image_3841,15:39:57:1 ,-0.04
image_3842,15:39:57:2 ,0
image_3843,15:39:57:3 ,0.05
image_3844,15:39:57:4 ,0.03
image_3845,15:39:57:5 ,0.01
image_3846,15:39:57:6 ,0.03
image_3847,15:39:57:7 ,0.07
image_3848,15:39:57:8 ,0
image_3849,15:39:57:9 ,-0.04
image_3850,15:39:58:0 ,-0.03
image_3851,15:39:58:1 ,-0.06
image_3852,15:39:58:2 ,-0.01
image_3853,15:39:58:3 ,0.09
image_3854,15:39:58:4 ,0.04
image_3855,15:39:58:5 ,0
image_3856,15:39:58:6 ,0.04
image_3857,15:39:58:7 ,0.08
image_3858,15:39:58:8 ,0.01
image_3859,15:39:58:9 ,-0.04
image_3860,15:39:59:0 ,-0.03
image_3861,15:39:59:1 ,-0.01
image_3862,15:39:59:2 ,0
image_3863,15:39:59:3 ,0.04
image_3864,15:39:59:4 ,0.04
image_3865,15:39:59:5 ,0.08
image_3866,15:39:59:6 ,0.09
image_3867,15:39:59:7 ,0.06
image_3868,15:39:59:8 ,0.04
image_3869,15:39:59:9 ,-0.06
image_3870,15:40:00:0 ,-0.05
image_3871,15:40:00:1 ,0
image_3872,15:40:00:2 ,0.1
image_3873,15:40:00:3 ,0.08
image_3874,15:40:00:4 ,-0.01
image_3875,15:40:00:5 ,0.07
image_3876,15:40:00:6 ,0.08
image_3877,15:40:00:7 ,0.11
image_3878,15:40:00:8 ,0.01
image_3879,15:40:00:9 ,-0.01
image_3880,15:40:01:0 ,-0.05
image_3881,15:40:01:1 ,-0.02
image_3882,15:40:01:2 ,0.03
image_3883,15:40:01:3 ,0.05
image_3884,15:40:01:4 ,0.05
image_3885,15:40:01:5 ,0.04
image_3886,15:40:01:6 ,0.05
image_3887,15:40:01:7 ,0.1
image_3888,15:40:01:8 ,-0.03
image_3889,15:40:01:9 ,-0.02
image_3890,15:40:02:0 ,-0.04
image_3891,15:40:02:1 ,-0.08
image_3892,15:40:02:2 ,-0.04
image_3893,15:40:02:3 ,0.05
image_3894,15:40:02:4 ,0.05
image_3895,15:40:02:5 ,0.04
image_3896,15:40:02:6 ,0.06
image_3897,15:40:02:7 ,0.04
image_3898,15:40:02:8 ,0
image_3899,15:40:02:9 ,-0.03
image_3900,15:40:03:0 ,-0.05
image_3901,15:40:03:1 ,-0.08
image_3902,15:40:03:2 ,0
image_3903,15:40:03:3 ,0.05
image_3904,15:40:03:4 ,0.04
image_3905,15:40:03:5 ,0.02
image_3906,15:40:03:6 ,0.03
image_3907,15:40:03:7 ,0.06
image_3908,15:40:03:8 ,-0.02
image_3909,15:40:03:9 ,-0.03
image_3910,15:40:04:0 ,-0.03
image_3911,15:40:04:1 ,-0.03
image_3912,15:40:04:2 ,0
image_3913,15:40:04:3 ,0.02
image_3914,15:40:04:4 ,0.02
image_3915,15:40:04:5 ,0.03
image_3916,15:40:04:6 ,0.07
image_3917,15:40:04:7 ,0.09
image_3918,15:40:04:8 ,-0.02
image_3919,15:40:04:9 ,-0.03
image_3920,15:40:05:0 ,0
image_3921,15:40:05:1 ,0.01
image_3922,15:40:05:2 ,0.05
image_3923,15:40:05:3 ,0.03
image_3924,15:40:05:4 ,0.07
image_3925,15:40:05:5 ,0.11
image_3926,15:40:05:6 ,0.07
image_3927,15:40:05:7 ,0.01
image_3928,15:40:05:8 ,-0.06
image_3929,15:40:05:9 ,-0.03
image_3930,15:40:06:0 ,-0.03
image_3931,15:40:06:1 ,-0.05
image_3932,15:40:06:2 ,-0.03
image_3933,15:40:06:3 ,0.04
image_3934,15:40:06:4 ,0.05
image_3935,15:40:06:5 ,0.04
image_3936,15:40:06:6 ,0.04
image_3937,15:40:06:7 ,0.01
image_3938,15:40:06:8 ,-0.08
image_3939,15:40:06:9 ,-0.05
image_3940,15:40:07:0 ,-0.06
image_3941,15:40:07:1 ,-0.05
image_3942,15:40:07:2 ,0.04
image_3943,15:40:07:3 ,0.05
image_3944,15:40:07:4 ,0.01
image_3945,15:40:07:5 ,0.03
image_3946,15:40:07:6 ,0.05
image_3947,15:40:07:7 ,0.05
image_3948,15:40:07:8 ,-0.03
image_3949,15:40:07:9 ,-0.05
image_3950,15:40:08:0 ,-0.05
image_3951,15:40:08:1 ,-0.04
image_3952,15:40:08:2 ,0.03
image_3953,15:40:08:3 ,0.03
image_3954,15:40:08:4 ,0.03
image_3955,15:40:08:5 ,0.02
image_3956,15:40:08:6 ,0.08
image_3957,15:40:08:7 ,0.11
image_3958,15:40:08:8 ,0.03
image_3959,15:40:08:9 ,-0.06
image_3960,15:40:09:0 ,-0.01
image_3961,15:40:09:1 ,-0.03
image_3962,15:40:09:2 ,0
image_3963,15:40:09:3 ,0.02
image_3964,15:40:09:4 ,0.04
image_3965,15:40:09:5 ,0.03
image_3966,15:40:09:6 ,0.06
image_3967,15:40:09:7 ,0.07
image_3968,15:40:09:8 ,0.03
image_3969,15:40:09:9 ,-0.11
image_3970,15:40:10:0 ,-0.12
image_3971,15:40:10:1 ,-0.12
image_3972,15:40:10:2 ,-0.1
image_3973,15:40:10:3 ,-0.01
image_3974,15:40:10:4 ,0
image_3975,15:40:10:5 ,-0.01
image_3976,15:40:10:6 ,0.05
image_3977,15:40:10:7 ,0.06
image_3978,15:40:10:8 ,0.05
image_3979,15:40:10:9 ,-0.04
image_3980,15:40:11:0 ,-0.06
image_3981,15:40:11:1 ,-0.05
image_3982,15:40:11:2 ,-0.02
image_3983,15:40:11:3 ,0.05
image_3984,15:40:11:4 ,0.04
image_3985,15:40:11:5 ,0.03
image_3986,15:40:11:6 ,0.03
image_3987,15:40:11:7 ,0.06
image_3988,15:40:11:8 ,0.07
image_3989,15:40:11:9 ,-0.05
image_3990,15:40:12:0 ,-0.07
image_3991,15:40:12:1 ,-0.06
image_3992,15:40:12:2 ,-0.05
image_3993,15:40:12:3 ,0.04
image_3994,15:40:12:4 ,0.08
image_3995,15:40:12:5 ,0.05
image_3996,15:40:12:6 ,0.05
image_3997,15:40:12:7 ,0.04
image_3998,15:40:12:8 ,0.06
image_3999,15:40:12:9 ,0.03
image_4000,15:40:13:0 ,-0.05
image_4001,15:40:13:1 ,-0.03
image_4002,15:40:13:2 ,0
image_4003,15:40:13:3 ,-0.02
image_4004,15:40:13:4 ,0.06
image_4005,15:40:13:5 ,0.06
image_4006,15:40:13:6 ,0.06
image_4007,15:40:13:7 ,0.09
image_4008,15:40:13:8 ,0.11
image_4009,15:40:13:9 ,0.03
image_4010,15:40:14:0 ,-0.03
image_4011,15:40:14:1 ,-0.04
image_4012,15:40:14:2 ,-0.01
image_4013,15:40:14:3 ,-0.04
image_4014,15:40:14:4 ,0.04
image_4015,15:40:14:5 ,0.05
image_4016,15:40:14:6 ,0.02
image_4017,15:40:14:7 ,0.04
image_4018,15:40:14:8 ,0.06
image_4019,15:40:14:9 ,-0.02
image_4020,15:40:15:0 ,-0.06
image_4021,15:40:15:1 ,-0.08
image_4022,15:40:15:2 ,-0.08
image_4023,15:40:15:3 ,-0.05
image_4024,15:40:15:4 ,0.02
image_4025,15:40:15:5 ,0.04
image_4026,15:40:15:6 ,0.03
image_4027,15:40:15:7 ,0.04
image_4028,15:40:15:8 ,0.01
image_4029,15:40:15:9 ,-0.04
image_4030,15:40:16:0 ,-0.08
image_4031,15:40:16:1 ,-0.09
image_4032,15:40:16:2 ,-0.11
image_4033,15:40:16:3 ,-0.09
image_4034,15:40:16:4 ,0.02
image_4035,15:40:16:5 ,0.04
image_4036,15:40:16:6 ,0.03
image_4037,15:40:16:7 ,0.06
image_4038,15:40:16:8 ,0.09
image_4039,15:40:16:9 ,0.05
image_4040,15:40:17:0 ,-0.06
image_4041,15:40:17:1 ,-0.03
image_4042,15:40:17:2 ,0.03
image_4043,15:40:17:3 ,0.07
image_4044,15:40:17:4 ,0.1
image_4045,15:40:17:5 ,0.07
image_4046,15:40:17:6 ,0.03
image_4047,15:40:17:7 ,0.09
image_4048,15:40:17:8 ,0.1
image_4049,15:40:17:9 ,0.02
image_4050,15:40:18:0 ,-0.04
image_4051,15:40:18:1 ,-0.07
image_4052,15:40:18:2 ,-0.07
image_4053,15:40:18:3 ,-0.04
image_4054,15:40:18:4 ,-0.01
image_4055,15:40:18:5 ,0.02
image_4056,15:40:18:6 ,0
image_4057,15:40:18:7 ,0.05
image_4058,15:40:18:8 ,0.06
image_4059,15:40:18:9 ,0.03
image_4060,15:40:19:0 ,-0.04
image_4061,15:40:19:1 ,-0.05
image_4062,15:40:19:2 ,-0.09
image_4063,15:40:19:3 ,-0.03
image_4064,15:40:19:4 ,0.04
image_4065,15:40:19:5 ,0.04
image_4066,15:40:19:6 ,0.04
image_4067,15:40:19:7 ,0.05
image_4068,15:40:19:8 ,0.07
image_4069,15:40:19:9 ,0.06
image_4070,15:40:20:0 ,-0.08
image_4071,15:40:20:1 ,-0.04
image_4072,15:40:20:2 ,-0.07
image_4073,15:40:20:3 ,-0.05
image_4074,15:40:20:4 ,0.04
image_4075,15:40:20:5 ,0.1
image_4076,15:40:20:6 ,0.05
image_4077,15:40:20:7 ,0.02
image_4078,15:40:20:8 ,0.08
image_4079,15:40:20:9 ,0.08
image_4080,15:40:21:0 ,-0.02
image_4081,15:40:21:1 ,-0.07
image_4082,15:40:21:2 ,-0.03
image_4083,15:40:21:3 ,-0.04
image_4084,15:40:21:4 ,-0.02
image_4085,15:40:21:5 ,0.04
image_4086,15:40:21:6 ,0.07
image_4087,15:40:21:7 ,0.03
image_4088,15:40:21:8 ,0.07
image_4089,15:40:21:9 ,0.09
image_4090,15:40:22:0 ,0.01
image_4091,15:40:22:1 ,-0.06
image_4092,15:40:22:2 ,-0.06
image_4093,15:40:22:3 ,-0.03
image_4094,15:40:22:4 ,-0.02
image_4095,15:40:22:5 ,0.03
image_4096,15:40:22:6 ,0.01
image_4097,15:40:22:7 ,0.02
image_4098,15:40:22:8 ,0.04
image_4099,15:40:22:9 ,0.06
image_4100,15:40:23:0 ,-0.01
image_4101,15:40:23:1 ,-0.1
image_4102,15:40:23:2 ,-0.06
image_4103,15:40:23:3 ,-0.02
image_4104,15:40:23:4 ,0.02
image_4105,15:40:23:5 ,0.06
image_4106,15:40:23:6 ,0.05
image_4107,15:40:23:7 ,0.03
image_4108,15:40:23:8 ,0.05
image_4109,15:40:23:9 ,0.05
image_4110,15:40:24:0 ,0.03
image_4111,15:40:24:1 ,-0.06
image_4112,15:40:24:2 ,-0.03
image_4113,15:40:24:3 ,-0.01
image_4114,15:40:24:4 ,-0.01
image_4115,15:40:24:5 ,0.02
image_4116,15:40:24:6 ,0.06
image_4117,15:40:24:7 ,0.04
image_4118,15:40:24:8 ,0.1
image_4119,15:40:24:9 ,0.09
image_4120,15:40:25:0 ,0.07
image_4121,15:40:25:1 ,-0.02
image_4122,15:40:25:2 ,-0.02
image_4123,15:40:25:3 ,-0.02
image_4124,15:40:25:4 ,-0.02
image_4125,15:40:25:5 ,0.08
image_4126,15:40:25:6 ,0.11
image_4127,15:40:25:7 ,-0.02
image_4128,15:40:25:8 ,0.05
image_4129,15:40:25:9 ,0.05
image_4130,15:40:26:0 ,-0.02
image_4131,15:40:26:1 ,-0.08
image_4132,15:40:26:2 ,-0.09
image_4133,15:40:26:3 ,-0.09
image_4134,15:40:26:4 ,-0.06
image_4135,15:40:26:5 ,-0.05
image_4136,15:40:26:6 ,0.04
image_4137,15:40:26:7 ,-0.02
image_4138,15:40:26:8 ,0.03
image_4139,15:40:26:9 ,0.02
image_4140,15:40:27:0 ,-0.03
image_4141,15:40:27:1 ,-0.1
image_4142,15:40:27:2 ,-0.1
image_4143,15:40:27:3 ,-0.05
image_4144,15:40:27:4 ,-0.04
image_4145,15:40:27:5 ,0.04
image_4146,15:40:27:6 ,0
image_4147,15:40:27:7 ,-0.05
image_4148,15:40:27:8 ,0.01
image_4149,15:40:27:9 ,-0.05
image_4150,15:40:28:0 ,-0.03
image_4151,15:40:28:1 ,-0.07
image_4152,15:40:28:2 ,-0.06
image_4153,15:40:28:3 ,-0.06
image_4154,15:40:28:4 ,0
image_4155,15:40:28:5 ,0.03
image_4156,15:40:28:6 ,-0.02
image_4157,15:40:28:7 ,-0.05
image_4158,15:40:28:8 ,-0.01
image_4159,15:40:28:9 ,-0.02
image_4160,15:40:29:0 ,-0.08
image_4161,15:40:29:1 ,-0.1
image_4162,15:40:29:2 ,-0.08
image_4163,15:40:29:3 ,-0.04
image_4164,15:40:29:4 ,-0.02
image_4165,15:40:29:5 ,0.01
image_4166,15:40:29:6 ,-0.05
image_4167,15:40:29:7 ,0.01
image_4168,15:40:29:8 ,0.01
image_4169,15:40:29:9 ,-0.01
image_4170,15:40:30:0 ,-0.07
image_4171,15:40:30:1 ,-0.07
image_4172,15:40:30:2 ,-0.06
image_4173,15:40:30:3 ,-0.03
image_4174,15:40:30:4 ,0.01
image_4175,15:40:30:5 ,0.02
image_4176,15:40:30:6 ,-0.01
image_4177,15:40:30:7 ,0.01
image_4178,15:40:30:8 ,0.04
image_4179,15:40:30:9 ,-0.03
image_4180,15:40:31:0 ,-0.13
image_4181,15:40:31:1 ,-0.07
image_4182,15:40:31:2 ,-0.04
image_4183,15:40:31:3 ,-0.03
image_4184,15:40:31:4 ,0
image_4185,15:40:31:5 ,0.02
image_4186,15:40:31:6 ,-0.05
image_4187,15:40:31:7 ,0.01
image_4188,15:40:31:8 ,0.03
image_4189,15:40:31:9 ,-0.05
image_4190,15:40:32:0 ,-0.11
image_4191,15:40:32:1 ,-0.07
image_4192,15:40:32:2 ,-0.03
image_4193,15:40:32:3 ,0
image_4194,15:40:32:4 ,-0.01
image_4195,15:40:32:5 ,-0.04
image_4196,15:40:32:6 ,0.02
image_4197,15:40:32:7 ,0.02
image_4198,15:40:32:8 ,0.02
image_4199,15:40:32:9 ,-0.05
image_4200,15:40:33:0 ,-0.06
image_4201,15:40:33:1 ,-0.06
image_4202,15:40:33:2 ,-0.05
image_4203,15:40:33:3 ,-0.05
image_4204,15:40:33:4 ,0.01
image_4205,15:40:33:5 ,0
image_4206,15:40:33:6 ,0.01
image_4207,15:40:33:7 ,0.02
image_4208,15:40:33:8 ,0.01
image_4209,15:40:33:9 ,-0.06
image_4210,15:40:34:0 ,-0.07
image_4211,15:40:34:1 ,-0.03
image_4212,15:40:34:2 ,0.01
image_4213,15:40:34:3 ,0
image_4214,15:40:34:4 ,-0.02
image_4215,15:40:34:5 ,0.02
image_4216,15:40:34:6 ,0
image_4217,15:40:34:7 ,-0.01
image_4218,15:40:34:8 ,-0.05
image_4219,15:40:34:9 ,-0.07
image_4220,15:40:35:0 ,-0.06
image_4221,15:40:35:1 ,0
image_4222,15:40:35:2 ,0
image_4223,15:40:35:3 ,0
image_4224,15:40:35:4 ,0.01
image_4225,15:40:35:5 ,0
image_4226,15:40:35:6 ,0.01
image_4227,15:40:35:7 ,0
image_4228,15:40:35:8 ,-0.07
image_4229,15:40:35:9 ,-0.08
image_4230,15:40:36:0 ,-0.06
image_4231,15:40:36:1 ,-0.03
image_4232,15:40:36:2 ,0
image_4233,15:40:36:3 ,0.01
image_4234,15:40:36:4 ,-0.04
image_4235,15:40:36:5 ,-0.01
image_4236,15:40:36:6 ,0.01
image_4237,15:40:36:7 ,0
image_4238,15:40:36:8 ,-0.08
image_4239,15:40:36:9 ,-0.08
image_4240,15:40:37:0 ,-0.07
image_4241,15:40:37:1 ,-0.06
image_4242,15:40:37:2 ,-0.03
image_4243,15:40:37:3 ,0
image_4244,15:40:37:4 ,-0.03
image_4245,15:40:37:5 ,-0.03
image_4246,15:40:37:6 ,-0.02
image_4247,15:40:37:7 ,-0.04
image_4248,15:40:37:8 ,-0.06
image_4249,15:40:37:9 ,-0.09
image_4250,15:40:38:0 ,-0.06
image_4251,15:40:38:1 ,-0.02
image_4252,15:40:38:2 ,-0.05
image_4253,15:40:38:3 ,-0.06
image_4254,15:40:38:4 ,-0.04
image_4255,15:40:38:5 ,-0.03
image_4256,15:40:38:6 ,-0.03
image_4257,15:40:38:7 ,-0.06
image_4258,15:40:38:8 ,-0.06
image_4259,15:40:38:9 ,-0.06
image_4260,15:40:39:0 ,-0.05
image_4261,15:40:39:1 ,0.01
image_4262,15:40:39:2 ,0
image_4263,15:40:39:3 ,0.01
image_4264,15:40:39:4 ,0.05
image_4265,15:40:39:5 ,0.04
image_4266,15:40:39:6 ,-0.04
image_4267,15:40:39:7 ,-0.06
image_4268,15:40:39:8 ,-0.05
image_4269,15:40:39:9 ,-0.06
image_4270,15:40:40:0 ,-0.03
image_4271,15:40:40:1 ,0.01
image_4272,15:40:40:2 ,0.04
image_4273,15:40:40:3 ,0.01
image_4274,15:40:40:4 ,0.02
image_4275,15:40:40:5 ,0.04
image_4276,15:40:40:6 ,-0.02
image_4277,15:40:40:7 ,-0.06
image_4278,15:40:40:8 ,-0.07
image_4279,15:40:40:9 ,-0.08
image_4280,15:40:41:0 ,-0.01
image_4281,15:40:41:1 ,0.02
image_4282,15:40:41:2 ,0.03
image_4283,15:40:41:3 ,0.03
image_4284,15:40:41:4 ,0.03
image_4285,15:40:41:5 ,0.05
image_4286,15:40:41:6 ,-0.05
image_4287,15:40:41:7 ,-0.07
image_4288,15:40:41:8 ,-0.03
image_4289,15:40:41:9 ,-0.01
image_4290,15:40:42:0 ,0.06
image_4291,15:40:42:1 ,0.05
image_4292,15:40:42:2 ,0.02
image_4293,15:40:42:3 ,0.03
image_4294,15:40:42:4 ,0.05
image_4295,15:40:42:5 ,0
image_4296,15:40:42:6 ,-0.03
image_4297,15:40:42:7 ,-0.02
image_4298,15:40:42:8 ,-0.01
image_4299,15:40:42:9 ,0.04
image_4300,15:40:43:0 ,0.04
image_4301,15:40:43:1 ,0
image_4302,15:40:43:2 ,0.03
image_4303,15:40:43:3 ,0.08
image_4304,15:40:43:4 ,0.09
image_4305,15:40:43:5 ,-0.01
image_4306,15:40:43:6 ,-0.04
image_4307,15:40:43:7 ,-0.02
image_4308,15:40:43:8 ,-0.06
image_4309,15:40:43:9 ,0.04
image_4310,15:40:44:0 ,0.06
image_4311,15:40:44:1 ,0.01
image_4312,15:40:44:2 ,0.03
image_4313,15:40:44:3 ,0.04
image_4314,15:40:44:4 ,0.04
image_4315,15:40:44:5 ,-0.01
image_4316,15:40:44:6 ,-0.02
image_4317,15:40:44:7 ,-0.02
image_4318,15:40:44:8 ,0.04
image_4319,15:40:44:9 ,0.08
image_4320,15:40:45:0 ,0.08
image_4321,15:40:45:1 ,0.04
image_4322,15:40:45:2 ,0.06
image_4323,15:40:45:3 ,0.06
image_4324,15:40:45:4 ,0.03
image_4325,15:40:45:5 ,-0.07
image_4326,15:40:45:6 ,-0.03
image_4327,15:40:45:7 ,-0.05
image_4328,15:40:45:8 ,-0.02
image_4329,15:40:45:9 ,0.05
image_4330,15:40:46:0 ,0.04
image_4331,15:40:46:1 ,-0.01
image_4332,15:40:46:2 ,0.01
image_4333,15:40:46:3 ,0.03
image_4334,15:40:46:4 ,-0.03
image_4335,15:40:46:5 ,-0.05
image_4336,15:40:46:6 ,-0.08
image_4337,15:40:46:7 ,-0.05
image_4338,15:40:46:8 ,0.03
image_4339,15:40:46:9 ,0.03
image_4340,15:40:47:0 ,-0.01
image_4341,15:40:47:1 ,0
image_4342,15:40:47:2 ,0.01
image_4343,15:40:47:3 ,0.01
image_4344,15:40:47:4 ,-0.02
image_4345,15:40:47:5 ,-0.06
image_4346,15:40:47:6 ,-0.05
image_4347,15:40:47:7 ,0.02
image_4348,15:40:47:8 ,0.04
image_4349,15:40:47:9 ,-0.02
image_4350,15:40:48:0 ,0
image_4351,15:40:48:1 ,0.01
image_4352,15:40:48:2 ,0
image_4353,15:40:48:3 ,-0.05
image_4354,15:40:48:4 ,-0.1
image_4355,15:40:48:5 ,-0.09
image_4356,15:40:48:6 ,-0.08
image_4357,15:40:48:7 ,0
image_4358,15:40:48:8 ,0.03
image_4359,15:40:48:9 ,-0.06
image_4360,15:40:49:0 ,-0.01
image_4361,15:40:49:1 ,0.01
image_4362,15:40:49:2 ,0
image_4363,15:40:49:3 ,-0.09
image_4364,15:40:49:4 ,-0.1
image_4365,15:40:49:5 ,-0.09
image_4366,15:40:49:6 ,0
image_4367,15:40:49:7 ,0.06
image_4368,15:40:49:8 ,0.02
image_4369,15:40:49:9 ,-0.01
image_4370,15:40:50:0 ,0.04
image_4371,15:40:50:1 ,0.04
image_4372,15:40:50:2 ,-0.01
image_4373,15:40:50:3 ,-0.06
image_4374,15:40:50:4 ,-0.02
image_4375,15:40:50:5 ,-0.01
image_4376,15:40:50:6 ,0.04
image_4377,15:40:50:7 ,0.04
image_4378,15:40:50:8 ,0
image_4379,15:40:50:9 ,0.04
image_4380,15:40:51:0 ,0.02
image_4381,15:40:51:1 ,0.01
image_4382,15:40:51:2 ,-0.03
image_4383,15:40:51:3 ,-0.03
image_4384,15:40:51:4 ,-0.05
image_4385,15:40:51:5 ,-0.03
image_4386,15:40:51:6 ,0.05
image_4387,15:40:51:7 ,0.03
image_4388,15:40:51:8 ,-0.01
image_4389,15:40:51:9 ,0.05
image_4390,15:40:52:0 ,0.01
image_4391,15:40:52:1 ,-0.04
image_4392,15:40:52:2 ,-0.04
image_4393,15:40:52:3 ,-0.07
image_4394,15:40:52:4 ,-0.03
image_4395,15:40:52:5 ,0
image_4396,15:40:52:6 ,0.02
image_4397,15:40:52:7 ,-0.01
image_4398,15:40:52:8 ,-0.02
image_4399,15:40:52:9 ,0
image_4400,15:40:53:0 ,-0.01
image_4401,15:40:53:1 ,-0.06
image_4402,15:40:53:2 ,-0.08
image_4403,15:40:53:3 ,-0.07
image_4404,15:40:53:4 ,-0.04
image_4405,15:40:53:5 ,0.06
image_4406,15:40:53:6 ,0.01
image_4407,15:40:53:7 ,-0.04
image_4408,15:40:53:8 ,0.02
image_4409,15:40:53:9 ,0
image_4410,15:40:54:0 ,-0.02
image_4411,15:40:54:1 ,-0.08
image_4412,15:40:54:2 ,-0.06
image_4413,15:40:54:3 ,-0.05
image_4414,15:40:54:4 ,0
image_4415,15:40:54:5 ,0.02
image_4416,15:40:54:6 ,-0.02
image_4417,15:40:54:7 ,-0.02
image_4418,15:40:54:8 ,-0.02
image_4419,15:40:54:9 ,-0.01
image_4420,15:40:55:0 ,-0.05
image_4421,15:40:55:1 ,-0.12
image_4422,15:40:55:2 ,-0.07
image_4423,15:40:55:3 ,-0.08
image_4424,15:40:55:4 ,-0.04
image_4425,15:40:55:5 ,0.02
image_4426,15:40:55:6 ,-0.03
image_4427,15:40:55:7 ,-0.04
image_4428,15:40:55:8 ,-0.05
image_4429,15:40:55:9 ,-0.06
image_4430,15:40:56:0 ,-0.13
image_4431,15:40:56:1 ,-0.14
image_4432,15:40:56:2 ,-0.14
image_4433,15:40:56:3 ,-0.08
image_4434,15:40:56:4 ,-0.08
image_4435,15:40:56:5 ,-0.02
image_4436,15:40:56:6 ,-0.06
image_4437,15:40:56:7 ,-0.01
image_4438,15:40:56:8 ,-0.05
image_4439,15:40:56:9 ,-0.09
image_4440,15:40:57:0 ,-0.12
image_4441,15:40:57:1 ,-0.13
image_4442,15:40:57:2 ,-0.13
image_4443,15:40:57:3 ,0
image_4444,15:40:57:4 ,0.02
image_4445,15:40:57:5 ,-0.06
image_4446,15:40:57:6 ,-0.07
image_4447,15:40:57:7 ,-0.06
image_4448,15:40:57:8 ,-0.01
image_4449,15:40:57:9 ,-0.1
image_4450,15:40:58:0 ,-0.12
image_4451,15:40:58:1 ,-0.08
image_4452,15:40:58:2 ,-0.05
image_4453,15:40:58:3 ,0.01
image_4454,15:40:58:4 ,-0.02
image_4455,15:40:58:5 ,-0.09
image_4456,15:40:58:6 ,-0.04
image_4457,15:40:58:7 ,-0.09
image_4458,15:40:58:8 ,-0.13
image_4459,15:40:58:9 ,-0.14
image_4460,15:40:59:0 ,-0.17
image_4461,15:40:59:1 ,-0.12
image_4462,15:40:59:2 ,-0.08
image_4463,15:40:59:3 ,-0.03
image_4464,15:40:59:4 ,-0.07
image_4465,15:40:59:5 ,-0.11
image_4466,15:40:59:6 ,-0.11
image_4467,15:40:59:7 ,-0.11
image_4468,15:40:59:8 ,-0.18
image_4469,15:40:59:9 ,-0.16
image_4470,15:41:00:0 ,-0.18
image_4471,15:41:00:1 ,-0.17
image_4472,15:41:00:2 ,-0.05
image_4473,15:41:00:3 ,-0.07
image_4474,15:41:00:4 ,-0.14
image_4475,15:41:00:5 ,-0.04
image_4476,15:41:00:6 ,-0.04
image_4477,15:41:00:7 ,-0.06
image_4478,15:41:00:8 ,-0.1
image_4479,15:41:00:9 ,-0.08
image_4480,15:41:01:0 ,-0.11
image_4481,15:41:01:1 ,-0.04
image_4482,15:41:01:2 ,0
image_4483,15:41:01:3 ,0.04
image_4484,15:41:01:4 ,-0.03
image_4485,15:41:01:5 ,-0.03
image_4486,15:41:01:6 ,-0.04
image_4487,15:41:01:7 ,-0.08
image_4488,15:41:01:8 ,-0.11
image_4489,15:41:01:9 ,-0.11
image_4490,15:41:02:0 ,-0.1
image_4491,15:41:02:1 ,-0.11
image_4492,15:41:02:2 ,-0.04
image_4493,15:41:02:3 ,-0.01
image_4494,15:41:02:4 ,-0.05
image_4495,15:41:02:5 ,-0.07
image_4496,15:41:02:6 ,-0.06
image_4497,15:41:02:7 ,-0.17
image_4498,15:41:02:8 ,-0.16
image_4499,15:41:02:9 ,-0.13
image_4500,15:41:03:0 ,-0.12
image_4501,15:41:03:1 ,-0.02
image_4502,15:41:03:2 ,-0.1
image_4503,15:41:03:3 ,-0.09
image_4504,15:41:03:4 ,-0.03
image_4505,15:41:03:5 ,-0.07
image_4506,15:41:03:6 ,-0.09
image_4507,15:41:03:7 ,-0.2
image_4508,15:41:03:8 ,-0.11
image_4509,15:41:03:9 ,-0.14
image_4510,15:41:04:0 ,-0.1
image_4511,15:41:04:1 ,-0.04
image_4512,15:41:04:2 ,-0.1
image_4513,15:41:04:3 ,-0.09
